make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A3,Compact,Blue,100832,85,Manual,Others,13500
Audi A3,Compact,Red,110396,85,Manual,Others,13500
Audi A3,Compact,Black,109571,85,Manual,Others,13500
Audi A3,Compact,Black,109571,85,Manual,Others,13500
Audi A3,Compact,Blue,100832,85,Manual,Others,13500
Audi A3,Compact,Red,110396,85,Manual,Others,13500
Audi A3,Compact,Blue,100832,85,Manual,Others,13500
Audi A3,Compact,Black,109571,85,Manual,Others,13500
Audi A3,Compact,Red,110396,85,Manual,Others,13500
Audi A3,Compact,Blue,100832,85,Manual,Others,13500
Audi A3,Compact,Red,110396,85,Manual,Others,13500
Audi A3,Compact,Black,109571,85,Manual,Others,13500
Audi A3,Sedans,Grey,96100,85,Manual,Sport,12949
Audi A3,Sedans,Black,78190,85,Manual,Others,15980
Audi A3,Sedans,Black,70766,85,Manual,Others,15840
Audi A3,Sedans,Black,157000,85,Manual,Sport,15950
Audi A3,Station wagon,Black,69800,85,Manual,Sport,15990
Audi A3,Sedans,Blue,71200,85,Manual,Converter,15980
Audi A3,Sedans,Silver,61925,85,Manual,Others,15980
Audi A3,Sedans,Red,81103,85,Manual,Sport,15830
Audi A3,Sedans,Silver,77452,85,Manual,Others,15990
Audi A3,Sedans,Black,70700,85,Manual,Sport,15680
Audi A3,Sedans,Black,70028,85,Manual,Others,15820
Audi A3,Sedans,Blue,49000,85,Semi-automatic,Sport,22500
Audi A3,Sedans,Black,50500,85,Semi-automatic,Others,19000
Audi A3,Sedans,White,133990,85,Semi-automatic,Others,17600
Audi A3,Sedans,Grey,73000,85,Semi-automatic,Others,20000
Audi A3,Convertible,White,37000,85,Semi-automatic,Others,20000
Audi A3,Sedans,Grey,57000,85,Semi-automatic,Others,20000
Audi A3,Sedans,Grey,73000,85,Semi-automatic,Converter,24900
Audi A3,Sedans,Silver,20000,85,Semi-automatic,Sport,23500
Audi A3,Sedans,Grey,13082,85,Semi-automatic,Others,24900
Audi A3,Sedans,Black,20933,85,Semi-automatic,Sport,24900
Audi A3,Compact,Grey,46298,85,Semi-automatic,Sport,24860
Audi A3,Sedans,Black,10800,85,Semi-automatic,Converter,24700
Audi A3,Sedans,Black,23484,85,Semi-automatic,Others,24500
Audi A3,Sedans,Grey,29000,85,Semi-automatic,Sport,24500
Audi A3,Sedans,Black,20000,85,Semi-automatic,Converter,24500
Audi A3,Sedans,White,58444,85,Semi-automatic,Converter,28300
Audi A3,Sedans,Black,16000,85,Semi-automatic,Sport,28300
Audi A3,Sedans,Blue,15,85,Semi-automatic,Others,27900
Audi A3,Sedans,Grey,41,85,Semi-automatic,Others,28000
Audi A3,Sedans,White,42000,85,Semi-automatic,Others,27900
Audi A3,Sedans,Black,70000,85,Semi-automatic,Sport,26900
Audi A3,Sedans,Grey,18800,85,Semi-automatic,Sport,28000
Audi A3,Sedans,Grey,38000,85,Semi-automatic,Others,27500
Audi A3,Sedans,Grey,19000,85,Semi-automatic,Others,27000
Audi A3,Sedans,White,11200,85,Semi-automatic,Others,27500
Audi A3,Sedans,Grey,61000,85,Semi-automatic,Others,27500
Audi A3,Sedans,White,30000,85,Semi-automatic,Sport,27000
Audi A3,Sedans,Blue,13000,85,Semi-automatic,Others,27000
Audi A3,Sedans,Grey,47000,85,Semi-automatic,Sport,27000
Audi A3,Sedans,Grey,1,85,Semi-automatic,Others,26990
Audi A3,Sedans,Grey,20,85,Semi-automatic,Others,26900
Audi A3,Sedans,Grey,60000,85,Semi-automatic,Converter,26900
Audi A3,Sedans,Grey,16412,85,Semi-automatic,Others,26500
Audi A3,Sedans,Red,90000,85,Semi-automatic,Sport,26500
Audi A3,Sedans,Black,0,85,Semi-automatic,Others,26890
Audi A3,Sedans,Black,14500,85,Semi-automatic,Converter,26200
Audi A3,Sedans,Silver,7000,85,Semi-automatic,Converter,26100
Audi A3,Sedans,Grey,59700,85,Semi-automatic,Others,26000
Audi A3,Sedans,White,90000,85,Semi-automatic,Others,26000
Audi A3,Sedans,White,16000,85,Semi-automatic,Sport,25890
Audi A3,Sedans,Black,55000,85,Semi-automatic,Others,26000
Audi A3,Sedans,Grey,51000,85,Semi-automatic,Sport,26000
Audi A3,Sedans,Grey,7790,85,Semi-automatic,Others,25500
Audi A3,Sedans,White,51000,85,Semi-automatic,Others,25500
Audi A3,Sedans,Silver,17000,85,Semi-automatic,Sport,25400
Audi A3,Sedans,White,78000,85,Semi-automatic,Sport,25000
Audi A3,Sedans,White,2800,85,Semi-automatic,Others,25000
Audi A3,Sedans,White,50000,85,Semi-automatic,Others,25000
Audi A3,Sedans,Silver,47000,85,Semi-automatic,Others,25000
Audi A3,Sedans,White,32000,85,Semi-automatic,Sport,24950
Audi A3,Compact,Blue,57000,85,Semi-automatic,Sport,24950
Audi A3,Sedans,White,22500,85,Semi-automatic,Sport,24000
Audi A3,Sedans,Black,8250,85,Semi-automatic,Others,23900
Audi A3,Sedans,Black,44400,85,Semi-automatic,Others,23900
Audi A3,Sedans,Blue,36893,85,Semi-automatic,Others,24500
Audi A3,Sedans,Black,30000,85,Semi-automatic,Sport,24000
Audi A3,Sedans,White,47000,85,Semi-automatic,Others,24000
Audi A3,Sedans,Blue,28000,85,Semi-automatic,Others,23900
Audi A3,Sedans,Black,25000,85,Semi-automatic,Others,23900
Audi A3,Sedans,Black,65700,85,Semi-automatic,Others,22500
Audi A3,Sedans,Grey,133000,85,Semi-automatic,Converter,23900
Audi A3,Sedans,Black,10000,85,Semi-automatic,Converter,23700
Audi A3,Sedans,White,10,85,Semi-automatic,Others,22500
Audi A3,Sedans,Black,44000,85,Semi-automatic,Others,23500
Audi A3,Sedans,Black,19000,85,Semi-automatic,Sport,22500
Audi A3,Sedans,Grey,46000,85,Semi-automatic,Others,22500
Audi A3,Sedans,Black,36000,85,Semi-automatic,Others,22500
Audi A3,Sedans,White,89000,85,Semi-automatic,Others,22500
Audi A3,Sedans,Grey,16800,85,Semi-automatic,Others,22300
Audi A3,Sedans,Grey,15000,85,Semi-automatic,Sport,22400
Audi A3,Sedans,White,29000,85,Semi-automatic,Others,22000
Audi A3,Sedans,White,51500,85,Semi-automatic,Sport,22100
Audi A3,Sedans,Silver,28000,85,Semi-automatic,Converter,22400
Audi A3,Sedans,White,92000,85,Semi-automatic,Others,22000
Audi A3,Sedans,Black,58000,85,Semi-automatic,Others,22000
Audi A3,Sedans,White,60000,85,Semi-automatic,Sport,22000
Audi A3,Sedans,White,10000,85,Semi-automatic,Converter,22000
Audi A3,Sedans,White,63000,85,Semi-automatic,Others,22000
Audi A3,Sedans,Grey,78500,85,Semi-automatic,Others,23500
Audi A3,Sedans,White,96000,85,Semi-automatic,Others,22000
Audi A3,Sedans,Black,60000,85,Semi-automatic,Others,22000
Audi A3,Sedans,Black,78000,85,Semi-automatic,Sport,22000
Audi A3,Sedans,Silver,19000,85,Semi-automatic,Sport,23490
Audi A3,Sedans,Black,30000,85,Semi-automatic,Others,23500
Audi A3,Sedans,White,59000,85,Semi-automatic,Sport,23400
Audi A3,Sedans,Black,20000,85,Semi-automatic,Others,23200
Audi A3,Sedans,White,44000,85,Semi-automatic,Converter,23000
Audi A3,Sedans,Grey,15000,85,Semi-automatic,Others,23000
Audi A3,Sedans,Blue,55000,85,Semi-automatic,Others,23000
Audi A3,Sedans,Black,98000,85,Semi-automatic,Others,23000
Audi A3,Sedans,Black,98000,85,Semi-automatic,Others,23000
Audi A3,Sedans,White,55000,85,Semi-automatic,Sport,22950
Audi A3,Sedans,Black,4300,85,Semi-automatic,Converter,22900
Audi A3,Sedans,Grey,15000,85,Semi-automatic,Sport,22900
Audi A3,Sedans,White,15000,85,Semi-automatic,Others,22900
Audi A3,Sedans,White,17588,85,Semi-automatic,Sport,22900
Audi A3,Sedans,White,13762,85,Semi-automatic,Converter,22900
Audi A3,Sedans,Grey,27000,85,Semi-automatic,Others,22900
Audi A3,Sedans,Black,61200,85,Semi-automatic,Others,22800
Audi A3,Sedans,Black,90000,85,Semi-automatic,Others,20000
Audi A3,Sedans,Grey,81000,85,Semi-automatic,Sport,20000
Audi A3,Sedans,White,40000,85,Semi-automatic,Others,20000
Audi A3,Sedans,Yellow,27000,85,Semi-automatic,Others,20000
Audi A3,Sedans,White,27100,85,Semi-automatic,Sport,19980
Audi A3,Sedans,Black,96000,85,Semi-automatic,Others,20000
Audi A3,Sedans,Silver,54500,85,Semi-automatic,Others,20000
Audi A3,Sedans,Silver,112000,85,Semi-automatic,Others,19500
Audi A3,Sedans,Black,60888,85,Semi-automatic,Others,19800
Audi A3,Sedans,Black,44000,85,Semi-automatic,Others,19500
Audi A3,Sedans,Grey,82000,85,Semi-automatic,Others,19900
Audi A3,Sedans,Blue,51000,85,Semi-automatic,Others,19500
Audi A3,Sedans,Black,59400,85,Semi-automatic,Others,19300
Audi A3,Sedans,Black,23862,85,Semi-automatic,Converter,19370
Audi A3,Sedans,Grey,57000,85,Semi-automatic,Sport,19200
Audi A3,Sedans,Grey,69000,85,Semi-automatic,Others,19000
Audi A3,Sedans,Grey,40000,85,Semi-automatic,Sport,19000
Audi A3,Sedans,Grey,98857,85,Semi-automatic,Others,21950
Audi A3,Sedans,Grey,73000,85,Semi-automatic,Converter,21500
Audi A3,Sedans,White,25600,85,Semi-automatic,Sport,21500
Audi A3,Sedans,Black,67000,85,Semi-automatic,Sport,21500
Audi A3,Sedans,White,127000,85,Semi-automatic,Sport,21500
Audi A3,Sedans,White,48000,85,Semi-automatic,Others,21500
Audi A3,Sedans,White,55000,85,Semi-automatic,Others,21500
Audi A3,Sedans,White,20,85,Semi-automatic,Others,21500
Audi A3,Sedans,Red,41603,85,Semi-automatic,Others,21499
Audi A3,Sedans,White,63000,85,Semi-automatic,Others,21400
Audi A3,Sedans,Silver,94000,85,Semi-automatic,Others,21000
Audi A3,Sedans,Black,85000,85,Semi-automatic,Sport,20999
Audi A3,Sedans,Blue,50900,85,Semi-automatic,Sport,20900
Audi A3,Sedans,White,39000,85,Semi-automatic,Others,20900
Audi A3,Sedans,White,54000,85,Semi-automatic,Others,20500
Audi A3,Sedans,Grey,31000,85,Semi-automatic,Others,20400
Audi A3,Sedans,Grey,73000,85,Semi-automatic,Others,20500
Audi A3,Sedans,White,45000,85,Semi-automatic,Others,20009
Audi A3,Sedans,Blue,45000,85,Semi-automatic,Others,19000
Audi A3,Sedans,Silver,58000,85,Semi-automatic,Others,19000
Audi A3,Sedans,Blue,119900,85,Semi-automatic,Others,18900
Audi A3,Sedans,Black,62900,85,Semi-automatic,Converter,20200
Audi A3,Sedans,White,85480,85,Semi-automatic,Others,18900
Audi A3,Sedans,Grey,100000,85,Semi-automatic,Sport,18500
Audi A3,Sedans,Grey,149000,85,Semi-automatic,Sport,18490
Audi A3,Sedans,Black,54000,85,Semi-automatic,Others,18500
Audi A3,Sedans,White,62000,85,Semi-automatic,Sport,18500
Audi A3,Sedans,Silver,61200,85,Semi-automatic,Others,18500
Audi A3,Sedans,Black,49045,85,Semi-automatic,Others,18500
Audi A3,Sedans,White,70000,85,Semi-automatic,Others,18500
Audi A3,Sedans,Black,50000,85,Semi-automatic,Others,18300
Audi A3,Sedans,Black,54000,85,Semi-automatic,Others,18200
Audi A3,Sedans,Grey,49000,85,Semi-automatic,Sport,18000
Audi A3,Sedans,Grey,60000,85,Semi-automatic,Sport,18000
Audi A3,Sedans,White,114230,85,Semi-automatic,Others,17800
Audi A3,Sedans,White,75000,85,Semi-automatic,Others,18000
Audi A3,Sedans,White,121000,85,Semi-automatic,Others,17899
Audi A3,Sedans,Black,39000,85,Semi-automatic,Converter,17890
Audi A3,Sedans,White,122000,85,Semi-automatic,Sport,17590
Audi A3,Sedans,Black,55000,85,Semi-automatic,Others,17500
Audi A3,Sedans,Grey,80000,85,Semi-automatic,Others,17500
Audi A3,Sedans,Black,62000,85,Semi-automatic,Others,17490
Audi A3,Sedans,Grey,59000,85,Semi-automatic,Others,17000
Audi A3,Sedans,White,83500,85,Semi-automatic,Others,16800
Audi A3,Sedans,White,98500,85,Semi-automatic,Sport,16800
Audi A3,Sedans,Silver,95000,85,Semi-automatic,Others,16700
Audi A3,Sedans,Grey,125000,85,Semi-automatic,Sport,16500
Audi A3,Sedans,White,56000,85,Semi-automatic,Others,16500
Audi A3,Sedans,Black,84000,85,Semi-automatic,Others,16350
Audi A3,Sedans,White,96000,85,Semi-automatic,Others,16200
Audi A3,Sedans,Blue,98000,85,Semi-automatic,Others,16000
Audi A3,Sedans,Grey,165000,85,Semi-automatic,Converter,15900
Audi A3,Sedans,Black,169000,85,Semi-automatic,Others,15890
Audi A3,Sedans,Grey,161000,85,Semi-automatic,Others,15500
Audi A3,Sedans,Black,150000,85,Semi-automatic,Others,15500
Audi A3,Sedans,White,157000,85,Semi-automatic,Sport,15450
Audi A3,Sedans,Black,150000,85,Semi-automatic,Others,14800
Audi A3,Sedans,Black,152000,85,Semi-automatic,Others,14000
Audi A3,Station wagon,White,87000,85,Manual,Others,15790
Audi A3,Sedans,White,96400,85,Manual,Others,15790
Audi A3,Sedans,Black,70000,85,Manual,Converter,15799
Audi A3,Sedans,Blue,53500,85,Manual,Others,15780
Audi A3,Sedans,Black,80617,85,Manual,Others,15780
Audi A3,Sedans,Black,84386,85,Manual,Others,15750
Audi A3,Sedans,White,87330,85,Manual,Sport,15750
Audi A3,Sedans,White,101000,85,Manual,Others,15700
Audi A3,Station wagon,Black,142036,85,Manual,Sport,15750
Audi A3,Sedans,Silver,89991,85,Manual,Others,15700
Audi A3,Sedans,Brown,83000,85,Manual,Others,15700
Audi A3,Station wagon,Grey,61100,85,Manual,Sport,15700
Audi A3,Sedans,Silver,57809,85,Manual,Others,15700
Audi A3,Sedans,Grey,89138,85,Manual,Others,15700
Audi A3,Sedans,White,108000,85,Manual,Sport,15699
Audi A3,Sedans,Grey,116593,85,Manual,Sport,15680
Audi A3,Sedans,Grey,92816,85,Manual,Others,15930
Audi A3,Sedans,Silver,111900,85,Manual,Others,15930
Audi A3,Sedans,Black,81295,85,Manual,Sport,15930
Audi A3,Sedans,White,50000,85,Manual,Others,15990
Audi A3,Station wagon,Grey,89812,85,Manual,Converter,15990
Audi A3,Sedans,Grey,42152,85,Manual,Others,15990
Audi A3,Station wagon,Silver,111900,85,Manual,Others,15930
Audi A3,Sedans,Black,98000,85,Manual,Others,15900
Audi A3,Sedans,Silver,142800,85,Manual,Converter,15900
Audi A3,Sedans,Black,100000,85,Manual,Others,15900
Audi A3,Sedans,Blue,97000,85,Manual,Others,15900
Audi A3,Station wagon,Blue,32472,85,Manual,Others,15900
Audi A3,Sedans,Grey,55927,85,Manual,Others,15900
Audi A3,Sedans,Grey,79575,85,Manual,Converter,15900
Audi A3,Sedans,Grey,108500,85,Manual,Sport,15900
Audi A3,Sedans,Black,42000,85,Manual,Converter,15900
Audi A3,Sedans,Black,47000,85,Manual,Sport,15900
Audi A3,Sedans,Black,129800,85,Manual,Sport,15900
Audi A3,Sedans,White,61446,85,Manual,Sport,15900
Audi A3,Sedans,Silver,50000,85,Manual,Others,15900
Audi A3,Compact,Black,118982,85,Manual,Sport,15900
Audi A3,Sedans,Black,53000,85,Manual,Sport,15990
Audi A3,Sedans,Black,59843,85,Manual,Others,15990
Audi A3,Sedans,White,55000,85,Manual,Others,16000
Audi A3,Sedans,Black,61000,85,Manual,Others,16000
Audi A3,Sedans,White,5410,85,Manual,Converter,16000
Audi A3,Compact,White,108000,85,Manual,Others,15900
Audi A3,Sedans,White,89000,85,Manual,Converter,16000
Audi A3,Sedans,Black,65000,85,Manual,Others,16000
Audi A3,Sedans,Silver,76662,85,Manual,Sport,15999
Audi A3,Sedans,White,61418,85,Manual,Others,16000
Audi A3,Sedans,Grey,94000,85,Manual,Sport,16000
Audi A3,Sedans,White,40354,85,Manual,Others,15999
Audi A3,Sedans,Grey,101000,85,Manual,Converter,15999
Audi A3,Sedans,Silver,79307,85,Manual,Others,15999
Audi A3,Sedans,Black,31000,85,Manual,Converter,15999
Audi A3,Sedans,Grey,90069,85,Manual,Others,15995
Audi A3,Sedans,White,105259,85,Manual,Others,15999
Audi A3,Station wagon,White,47786,85,Manual,Others,15990
Audi A3,Sedans,Black,110712,85,Manual,Others,15980
Audi A3,Sedans,Black,146839,85,Manual,Others,15980
Audi A3,Sedans,Black,53994,85,Manual,Others,15890
Audi A3,Sedans,Silver,50800,85,Manual,Others,15890
Audi A3,Sedans,Black,64500,85,Manual,Sport,15899
Audi A3,Sedans,White,122300,85,Manual,Sport,15890
Audi A3,Sedans,Black,53411,85,Manual,Others,15890
Audi A3,Sedans,Grey,87000,85,Manual,Sport,15890
Audi A3,Sedans,Black,46928,85,Manual,Others,15890
Audi A3,Sedans,White,32185,85,Manual,Converter,15890
Audi A3,Sedans,White,54200,85,Manual,Sport,15880
Audi A3,Sedans,Black,26280,85,Manual,Others,15880
Audi A3,Sedans,Black,124511,85,Manual,Sport,15870
Audi A3,Station wagon,White,43424,85,Manual,Others,15850
Audi A3,Sedans,Black,31992,85,Manual,Converter,15850
Audi A3,Sedans,Grey,127892,85,Manual,Others,15850
Audi A3,Sedans,Black,39722,85,Manual,Converter,15850
Audi A3,Sedans,Black,77320,85,Manual,Converter,15850
Audi A3,Sedans,Black,116000,85,Manual,Others,15990
Audi A3,Sedans,White,71760,85,Manual,Others,15990
Audi A3,Sedans,Grey,105227,85,Manual,Sport,15980
Audi A3,Station wagon,Grey,97586,85,Manual,Sport,15850
Audi A3,Sedans,Black,79300,85,Manual,Others,15975
Audi A3,Station wagon,White,33051,85,Manual,Others,15970
Audi A3,Compact,Black,112000,85,Manual,Others,15950
Audi A3,Compact,Black,112000,85,Manual,Others,15950
Audi A3,Station wagon,Grey,20000,85,Manual,Others,15950
Audi A3,Sedans,Silver,68100,85,Manual,Sport,15950
Audi A3,Compact,Black,78968,85,Manual,Others,15950
Audi A3,Sedans,Black,117000,85,Manual,Others,15950
Audi A3,Sedans,Black,112000,85,Manual,Others,15950
Audi A3,Compact,Black,112000,85,Manual,Others,15950
Audi A3,Sedans,White,116557,85,Manual,Sport,15950
Audi A3,Sedans,Grey,94427,85,Manual,Others,15950
Audi A3,Sedans,White,89234,85,Manual,Sport,15950
Audi A3,Sedans,Blue,35000,85,Semi-automatic,Sport,34000
Audi A3,Sedans,Grey,9000,85,Semi-automatic,Converter,32000
Audi A3,Sedans,White,41500,85,Semi-automatic,Sport,28390
Audi A3,Compact,Grey,7,85,Semi-automatic,Sport,39575
Audi A3,Convertible,Blue,8364,85,Semi-automatic,Sport,56100
Audi A3,Compact,Grey,750,85,Semi-automatic,Sport,41495
Audi A3,Compact,Silver,7,85,Semi-automatic,Sport,38495
Audi A3,Compact,Grey,7,85,Semi-automatic,Sport,38725
Audi A3,Sedans,Blue,38000,85,Semi-automatic,Sport,38000
Audi A3,Compact,Grey,7,85,Semi-automatic,Sport,36840
Audi A3,Sedans,Grey,32800,85,Semi-automatic,Sport,35500
Audi A3,Compact,Black,7,85,Semi-automatic,Sport,37998
Audi A3,Compact,Silver,7,85,Semi-automatic,Sport,35495
Audi A3,Compact,Grey,7,85,Semi-automatic,Sport,35495
Audi A3,Sedans,Black,45000,85,Semi-automatic,Others,35000
Audi A3,Sedans,White,23900,85,Semi-automatic,Sport,35000
Audi A3,Sedans,Black,35000,85,Semi-automatic,Others,35000
Audi A3,Sedans,White,0,85,Semi-automatic,Others,34738
Audi A3,Sedans,Silver,29000,85,Semi-automatic,Others,34000
Audi A3,Sedans,Black,25000,85,Semi-automatic,Sport,34500
Audi A3,Sedans,Blue,59,85,Semi-automatic,Others,30000
Audi A3,Sedans,White,18000,85,Semi-automatic,Sport,30000
Audi A3,Sedans,Black,40000,85,Semi-automatic,Others,30000
Audi A3,Sedans,White,1,85,Semi-automatic,Others,30000
Audi A3,Sedans,Black,34000,85,Semi-automatic,Sport,29980
Audi A3,Sedans,Blue,1,85,Semi-automatic,Others,29990
Audi A3,Compact,Blue,4895,85,Semi-automatic,Sport,29950
Audi A3,Sedans,White,65,85,Semi-automatic,Others,29900
Audi A3,Sedans,White,70000,85,Semi-automatic,Converter,29900
Audi A3,Convertible,White,26000,85,Semi-automatic,Sport,29500
Audi A3,Sedans,Black,95000,85,Semi-automatic,Sport,29500
Audi A3,Sedans,Grey,1,85,Semi-automatic,Sport,28990
Audi A3,Sedans,Grey,5000,85,Semi-automatic,Sport,28900
Audi A3,Sedans,Grey,14000,85,Semi-automatic,Others,28900
Audi A3,Sedans,Grey,61000,85,Semi-automatic,Sport,28500
Audi A3,Sedans,Silver,1,85,Semi-automatic,Others,28490
Audi A3,Sedans,Blue,35000,85,Semi-automatic,Sport,34000
Audi A3,Sedans,Blue,20,85,Semi-automatic,Sport,33000
Audi A3,Sedans,Black,60,85,Semi-automatic,Sport,33800
Audi A3,Sedans,Grey,22500,85,Semi-automatic,Others,32900
Audi A3,Sedans,Silver,20200,85,Semi-automatic,Others,32500
Audi A3,Sedans,Grey,25000,85,Semi-automatic,Converter,33250
Audi A3,Sedans,White,50,85,Semi-automatic,Sport,32200
Audi A3,Compact,Grey,18300,85,Semi-automatic,Sport,31950
Audi A3,Sedans,Black,10,85,Semi-automatic,Sport,31900
Audi A3,Sedans,Black,1,85,Semi-automatic,Others,31900
Audi A3,Convertible,White,468,85,Semi-automatic,Sport,30900
Audi A3,Sedans,Grey,11000,85,Semi-automatic,Sport,30900
Audi A3,Sedans,Black,13861,85,Semi-automatic,Others,30900
Audi A3,Sedans,Grey,31290,85,Automatic,Others,19890
Audi A3,Station wagon,Blue,32900,85,Automatic,Others,19890
Audi A3,Sedans,White,42602,85,Automatic,Others,18900
Audi A3,Sedans,Black,39800,85,Automatic,Others,19890
Audi A3,Sedans,Silver,97580,85,Automatic,Others,18800
Audi A3,Sedans,Black,40100,85,Automatic,Others,18800
Audi A3,Sedans,Black,40100,85,Automatic,Others,19900
Audi A3,Sedans,Black,40100,85,Automatic,Others,19900
Audi A3,Sedans,Black,16452,85,Automatic,Sport,20900
Audi A3,Sedans,Grey,59500,85,Automatic,Others,20990
Audi A3,Sedans,Grey,27600,85,Automatic,Sport,21400
Audi A3,Sedans,Grey,31700,85,Automatic,Sport,21500
Audi A3,Sedans,Blue,17456,85,Automatic,Others,21579
Audi A3,Sedans,White,20710,85,Automatic,Sport,21550
Audi A3,Sedans,Brown,22247,85,Automatic,Others,21600
Audi A3,Station wagon,Silver,27324,85,Automatic,Others,21600
Audi A3,Station wagon,White,59500,85,Automatic,Sport,21490
Audi A3,Sedans,Silver,15455,85,Automatic,Others,21900
Audi A3,Sedans,Blue,38000,85,Automatic,Sport,21900
Audi A3,Compact,Blue,10912,85,Automatic,Sport,22300
Audi A3,Sedans,Black,9500,85,Automatic,Sport,21990
Audi A3,Sedans,Grey,16145,85,Automatic,Others,22290
Audi A3,Sedans,Grey,20090,85,Automatic,Others,21990
Audi A3,Sedans,Black,17729,85,Automatic,Sport,21900
Audi A3,Compact,Black,11436,85,Automatic,Sport,22300
Audi A3,Sedans,Blue,22832,85,Automatic,Sport,21900
Audi A3,Sedans,Grey,23000,85,Automatic,Sport,21900
Audi A3,Sedans,Black,15428,85,Automatic,Others,21900
Audi A3,Sedans,Red,22902,85,Automatic,Sport,21900
Audi A3,Sedans,Grey,23633,85,Automatic,Others,21900
Audi A3,Sedans,Silver,25656,85,Automatic,Others,21900
Audi A3,Sedans,White,24529,85,Automatic,Sport,21900
Audi A3,Sedans,Grey,24585,85,Automatic,Sport,21900
Audi A3,Sedans,Grey,4800,85,Automatic,Converter,21900
Audi A3,Sedans,White,18100,85,Automatic,Others,21900
Audi A3,Sedans,Red,5000,85,Automatic,Sport,21900
